"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"110","regulation of phosphoprotein phosphatase activity (GO:0043666)","4/38",0.00680163481942859,0.129973058094899,0,0,5.81283422459893,29.0094856124415,"HSP90AB1;BOD1L1;CALM3;CALM2"
"111","regulation of protein kinase A signaling (GO:0010738)","3/20",0.00702930394374806,0.131924972229986,0,0,8.70484516224626,43.1557287397155,"PRKAR1B;AKAP6;MIF"
"112","maintenance of protein location in nucleus (GO:0051457)","3/20",0.00702930394374806,0.131924972229986,0,0,8.70484516224626,43.1557287397155,"SUN1;ARL2;CHCHD10"
"113","regulation of cell cycle G2/M phase transition (GO:1902749)","6/85",0.00715313831381735,0.133061033058797,0,0,3.76296343892566,18.5898073849205,"YWHAE;PCM1;HSP90AA1;PPP2R1A;TUBB;YWHAG"
"114","regulation of peptidyl-threonine phosphorylation (GO:0010799)","4/39",0.00746163004302948,0.13507465288369,0,0,5.64646464646465,27.6562787249698,"MAPK1;CHI3L1;CALM3;CALM2"
"115","negative regulation of cellular amide metabolic process (GO:0034249)","6/86",0.00756349461773443,0.13507465288369,0,0,3.71573604060914,18.149222656991,"PRNP;DHX36;RPL13A;CLU;GAPDH;SORL1"
"116","transmembrane receptor protein tyrosine kinase signaling pathway (GO:0007169)","16/404",0.00768752496299617,0.13507465288369,0,0,2.06314432989691,10.0437092708967,"HSP90AA1;RBFOX2;NTRK3;INSR;SORBS1;KALRN;ACTB;GRIN1;ACTG1;FLRT2;STMN1;TYRO3;AP2S1;ATP6V1B2;MAPK1;PHIP"
"117","regulation of norepinephrine secretion (GO:0014061)","2/7",0.0078397277125643,0.13507465288369,0,0,19.6934673366834,95.4847842101307,"HRH3;KCNB1"
"118","excitatory chemical synaptic transmission (GO:0098976)","2/7",0.0078397277125643,0.13507465288369,0,0,19.6934673366834,95.4847842101307,"GRIN2A;GRIN1"
"119","response to host defenses (GO:0052200)","2/7",0.0078397277125643,0.13507465288369,0,0,19.6934673366834,95.4847842101307,"UBB;RPS27A"
"120","modulation by symbiont of host apoptotic process (GO:0052150)","2/7",0.0078397277125643,0.13507465288369,0,0,19.6934673366834,95.4847842101307,"SFPQ;MAPK1"
"121","modulation by symbiont of host defense response (GO:0052031)","2/7",0.0078397277125643,0.13507465288369,0,0,19.6934673366834,95.4847842101307,"UBB;RPS27A"
"122","positive regulation of cytoplasmic translation (GO:2000767)","2/7",0.0078397277125643,0.13507465288369,0,0,19.6934673366834,95.4847842101307,"PKM;DHX36"
"123","positive regulation of protein phosphorylation (GO:0001934)","15/371",0.00810078801911033,0.137259600185542,0,0,2.10608492630965,10.1424710162456,"PRNP;HSP90AA1;HSP90AB1;INSR;NTRK3;MIF;LRP8;RB1CC1;CHI3L1;TERF2IP;MAPK1;CALM3;MAPRE3;CALM2;PPIA"
"124","regulation of nitric oxide biosynthetic process (GO:0045428)","4/40",0.00816244054385954,0.137259600185542,0,0,5.48933782267116,26.3939003668554,"HSP90AA1;HSP90AB1;INSR;CLU"
"125","synaptic vesicle exocytosis (GO:0016079)","4/40",0.00816244054385954,0.137259600185542,0,0,5.48933782267116,26.3939003668554,"RIMS2;SNAP25;SYT7;VAMP2"
"126","carbohydrate catabolic process (GO:0016052)","4/41",0.00890504255649347,0.148558725823407,0,0,5.34070434070434,25.2141999842368,"PKM;PGAM1;ALDOA;GAPDH"
"127","positive regulation of transcription by RNA polymerase II (GO:0045944)","29/908",0.00913906571723211,0.150234780702452,0,0,1.66480839228601,7.8166035652538,"MESP1;CEBPB;CSRNP3;HLF;KMT2A;KMT2C;PRDM2;ELK1;LAGE3;UBB;MYO6;DHX36;RPS27A;BPTF;ZBTB18;EIF5A;EGR1;MEF2C;MLIP;JUND;POU2F1;PEG3;ATRX;ETV1;ETV5;GRIN1;SFPQ;PHIP;SSBP3"
"128","chaperone-mediated protein complex assembly (GO:0051131)","3/22",0.00921992707450823,0.150234780702452,0,0,7.78775023200318,36.4964204096953,"HSP90AA1;HSP90AB1;CLU"
"129","positive regulation of calcium ion transmembrane transporter activity (GO:1901021)","3/22",0.00921992707450823,0.150234780702452,0,0,7.78775023200318,36.4964204096953,"AKAP6;CALM3;CALM2"
"130","membrane organization (GO:0061024)","11/242",0.00978113840300908,0.154878940811495,0,0,2.37103684661525,10.9714973791049,"CCDC88A;SUN1;UBB;CLTB;AP2S1;AAK1;CLTA;RPS27A;ACTB;VAMP2;ACTG1"
"131","regulation of protein localization (GO:0032880)","5/66",0.0102838267735221,0.154878940811495,0,0,4.05457563809919,18.5585340098252,"HSP90AA1;HSP90AB1;FBXW7;AAK1;CTSD"
"132","regulation of cyclic-nucleotide phosphodiesterase activity (GO:0051342)","2/8",0.0103154384936296,0.154878940811495,0,0,16.4103852596315,75.0629667759666,"CALM3;CALM2"
"133","regulation of dendritic spine maintenance (GO:1902950)","2/8",0.0103154384936296,0.154878940811495,0,0,16.4103852596315,75.0629667759666,"PRNP;HOMER1"
"134","dendritic spine maintenance (GO:0097062)","2/8",0.0103154384936296,0.154878940811495,0,0,16.4103852596315,75.0629667759666,"PRNP;INSR"
"135","regulation of protein localization to early endosome (GO:1902965)","2/8",0.0103154384936296,0.154878940811495,0,0,16.4103852596315,75.0629667759666,"RDX;SORL1"
"136","histone H3-K4 monomethylation (GO:0097692)","2/8",0.0103154384936296,0.154878940811495,0,0,16.4103852596315,75.0629667759666,"KMT2A;KMT2C"
"137","negative regulation by symbiont of host apoptotic process (GO:0033668)","2/8",0.0103154384936296,0.154878940811495,0,0,16.4103852596315,75.0629667759666,"SFPQ;MAPK1"
"138","negative regulation by symbiont of host programmed cell death (GO:0052041)","2/8",0.0103154384936296,0.154878940811495,0,0,16.4103852596315,75.0629667759666,"SFPQ;MAPK1"
"139","positive regulation of protein localization to early endosome (GO:1902966)","2/8",0.0103154384936296,0.154878940811495,0,0,16.4103852596315,75.0629667759666,"RDX;SORL1"
"140","positive regulation of protein localization to endosome (GO:1905668)","2/8",0.0103154384936296,0.154878940811495,0,0,16.4103852596315,75.0629667759666,"RDX;SORL1"
"141","regulation of release of sequestered calcium ion into cytosol by sarcoplasmic reticulum (GO:0010880)","3/23",0.0104480463455652,0.155131150716717,0,0,7.39798488664987,33.7447263849632,"AKAP6;CALM3;CALM2"
"142","regulated exocytosis (GO:0045055)","9/180",0.0104798398676374,0.155131150716717,0,0,2.61529142549468,11.9212878216106,"RIMS2;SNAP25;SYT12;ACTN1;PSAP;ALDOA;CLU;SYT7;VAMP2"
"143","regulation of mRNA catabolic process (GO:0061013)","7/122",0.0114203138003529,0.167870626631761,0,0,3.01792233654165,13.4972399606542,"CARHSP1;SET;UBB;DHX36;PUM1;RPS27A;ZC3H14"
"144","supramolecular fiber organization (GO:0097435)","14/351",0.011525075858792,0.168234093438756,0,0,2.07316923171538,9.25303133399892,"HSP90AB1;COL24A1;DST;ACTN1;STMN4;SORL1;CCDC88A;PCM1;UBB;STMN1;MYO6;CORO6;ALDOA;RPS27A"
"145","axon extension (GO:0048675)","3/24",0.0117663992410202,0.170572215204307,0,0,7.04534005037783,31.298974825737,"HSP90AA1;HSP90AB1;SLC9A6"
"146","ciliary basal body-plasma membrane docking (GO:0097711)","6/95",0.0120518822815297,0.173514085998461,0,0,3.33844749900188,14.7510452014241,"YWHAE;PCM1;HSP90AA1;PPP2R1A;TUBB;YWHAG"
"147","action potential (GO:0001508)","4/45",0.0123115484790506,0.176046768047376,0,0,4.81867455038187,21.1887603313221,"KCNB1;AKAP6;SCN3B;YWHAH"
"148","regulation of nuclear cell cycle DNA replication (GO:0033262)","2/9",0.0130884971864513,0.182210490957769,0,0,14.0653266331658,60.9875588530386,"ATRX;DBF4B"
"149","response to misfolded protein (GO:0051788)","2/9",0.0130884971864513,0.182210490957769,0,0,14.0653266331658,60.9875588530386,"STUB1;CLU"
"150","regulation of AMPA receptor activity (GO:2000311)","3/25",0.0131760202785827,0.182210490957769,0,0,6.72475383558507,29.1138583903637,"PRRT1;CACNG8;MEF2C"
"151","chemical synaptic transmission, postsynaptic (GO:0099565)","3/25",0.0131760202785827,0.182210490957769,0,0,6.72475383558507,29.1138583903637,"GRIN2A;MEF2C;GRIN1"
"152","regulation of ryanodine-sensitive calcium-release channel activity (GO:0060314)","3/25",0.0131760202785827,0.182210490957769,0,0,6.72475383558507,29.1138583903637,"AKAP6;CALM3;CALM2"
"153","regulation of DNA metabolic process (GO:0051052)","4/46",0.0132764014559324,0.182398665754052,0,0,4.7037037037037,20.3283121328692,"YLPM1;TERF2IP;NUCKS1;MPHOSPH8"
"154","positive regulation of transcription, DNA-templated (GO:0045893)","35/1183",0.0134953122912524,0.184202249585796,0,0,1.54126294687604,6.63577336070796,"MESP1;CEBPB;CSRNP3;HLF;KMT2A;KMT2C;PRDM2;ELK1;LAGE3;UBB;MYO6;DHX36;RPS27A;BPTF;YWHAH;ZBTB18;EIF5A;EGR1;MEF2C;MLIP;JUND;ANKRD49;POU2F1;PEG3;ZBTB16;ATRX;CHCHD10;ETV1;ETV5;GRIN1;SFPQ;PHIP;MAPRE3;SSBP3;TRIM56"
"155","Fc-gamma receptor signaling pathway involved in phagocytosis (GO:0038096)","5/71",0.0138246595431375,0.186013031023562,0,0,3.74645186037591,16.0396894377019,"HSP90AA1;HSP90AB1;MAPK1;ACTB;ACTG1"
"156","response to metal ion (GO:0010038)","5/71",0.0138246595431375,0.186013031023562,0,0,3.74645186037591,16.0396894377019,"HOMER1;KCNMA1;CALM3;SNCB;CALM2"
"157","negative regulation of neuron death (GO:1901215)","6/98",0.013893456646384,0.186013031023562,0,0,3.22908850143456,13.8086715860714,"NRBP2;MEF2C;SET;TYRO3;NENF;SORL1"
"158","Fc-gamma receptor signaling pathway (GO:0038094)","5/72",0.0146197582614391,0.19282914281177,0,0,3.69034573965615,15.5931180987578,"HSP90AA1;HSP90AB1;MAPK1;ACTB;ACTG1"
"159","clathrin-dependent endocytosis (GO:0072583)","3/26",0.0146777653900491,0.19282914281177,0,0,6.4320446829482,27.1523716413194,"CLTB;AP2S1;CLTA"
"160","negative regulation of cell development (GO:0010721)","3/26",0.0146777653900491,0.19282914281177,0,0,6.4320446829482,27.1523716413194,"PCM1;FBXW7;SORL1"
"161","regulation of transforming growth factor beta receptor signaling pathway (GO:0017015)","6/100",0.0152249733612586,0.198775739163761,0,0,3.16006048169349,13.2242786644782,"HSP90AB1;UBB;PEG10;STUB1;RPS27A;TRIM33"
"162","G2/M transition of mitotic cell cycle (GO:0000086)","7/130",0.0157529699990537,0.198856782176708,0,0,2.82047622002938,11.7070249945657,"YWHAE;PCM1;HSP90AA1;PPP2R1A;TUBB;PPP1R12B;YWHAG"
"163","regulation of DNA methylation (GO:0044030)","2/10",0.016146080400003,0.198856782176708,0,0,12.3065326633166,50.7777131671789,"KMT2A;MPHOSPH8"
"164","low-density lipoprotein particle receptor catabolic process (GO:0032802)","2/10",0.016146080400003,0.198856782176708,0,0,12.3065326633166,50.7777131671789,"AP2S1;CLTA"
"165","low-density lipoprotein receptor particle metabolic process (GO:0032799)","2/10",0.016146080400003,0.198856782176708,0,0,12.3065326633166,50.7777131671789,"AP2S1;CLTA"
"166","modification-dependent macromolecule catabolic process (GO:0043632)","2/10",0.016146080400003,0.198856782176708,0,0,12.3065326633166,50.7777131671789,"UBB;RPS27A"
"167","modulation by symbiont of host process (GO:0044003)","2/10",0.016146080400003,0.198856782176708,0,0,12.3065326633166,50.7777131671789,"UBB;RPS27A"
"168","negative regulation of inclusion body assembly (GO:0090084)","2/10",0.016146080400003,0.198856782176708,0,0,12.3065326633166,50.7777131671789,"DNAJB2;SORL1"
"169","positive regulation of dendritic spine morphogenesis (GO:0061003)","2/10",0.016146080400003,0.198856782176708,0,0,12.3065326633166,50.7777131671789,"DHX36;LRP8"
"170","stress-activated protein kinase signaling cascade (GO:0031098)","3/27",0.0162723206102143,0.198856782176708,0,0,6.16372795969773,25.3840175961463,"UBB;MAPK1;RPS27A"
"171","positive regulation of striated muscle cell differentiation (GO:0051155)","3/27",0.0162723206102143,0.198856782176708,0,0,6.16372795969773,25.3840175961463,"MESP1;MEF2C;AKAP6"
"172","Fc receptor mediated stimulatory signaling pathway (GO:0002431)","5/74",0.0163006545491344,0.198856782176708,0,0,3.58301229132269,14.749649303693,"HSP90AA1;HSP90AB1;MAPK1;ACTB;ACTG1"
"173","cell cycle G2/M phase transition (GO:0044839)","7/131",0.0163664240326216,0.198856782176708,0,0,2.79758680128047,11.5051410658799,"YWHAE;PCM1;HSP90AA1;PPP2R1A;TUBB;PPP1R12B;YWHAG"
"174","positive regulation of cellular protein metabolic process (GO:0032270)","6/102",0.0166424913761428,0.201048947543978,0,0,3.09390862944162,12.6720189993086,"HSP90AA1;BAD;RDX;CIRBP;STUB1;RPL26"
"175","protein transport (GO:0015031)","14/369",0.0171039753778147,0.205443178538094,0,0,1.96621177844268,7.99942322894207,"NSF;MACF1;RAB3C;CLU;SCAMP5;ARFRP1;GOLGA4;MYO6;TOM1;ATP6V1B2;RAB6B;ARF5;VAMP2;YWHAH"
"176","neutrophil degranulation (GO:0043312)","17/481",0.0173566508175329,0.20645044434315,0,0,1.8305573062033,7.42067570639383,"SNAP25;HGSNAT;HSP90AA1;HSP90AB1;PGAM1;TUBB;MIF;NFASC;PKM;PSAP;TOM1;CHI3L1;MAPK1;ALDOA;CTSD;PPIA;VAMP2"
"177","chromatin remodeling (GO:0006338)","6/103",0.0173842667215688,0.20645044434315,0,0,3.06185567010309,12.4072199884929,"KDM5D;GATAD1;ATRX;HNRNPC;ACTB;BPTF"
"178","positive regulation of gene expression (GO:0010628)","17/482",0.0176730283134727,0.207430562414133,0,0,1.8265251691513,7.37133616587948,"EGR1;MEF2C;RPS7;NTRK3;RDX;CIRBP;MIF;CLU;ACTB;ACTG1;SCAMP5;RIMS2;CAMK2N1;DHX36;MAPK1;RPL26;GAPDH"
"179","regulation of postsynapse organization (GO:0099175)","3/28",0.0179602104468945,0.207430562414133,0,0,5.91687657430731,23.7834563609922,"HOMER1;ABI2;CFL1"
"180","regulation of sodium ion transmembrane transport (GO:1902305)","3/28",0.0179602104468945,0.207430562414133,0,0,5.91687657430731,23.7834563609922,"FXYD6;SCN3B;YWHAH"
"181","negative regulation of calcium ion transmembrane transporter activity (GO:1901020)","3/28",0.0179602104468945,0.207430562414133,0,0,5.91687657430731,23.7834563609922,"YWHAE;CALM3;CALM2"
"182","protein depolymerization (GO:0051261)","3/28",0.0179602104468945,0.207430562414133,0,0,5.91687657430731,23.7834563609922,"CFL1;STMN1;STMN4"
"183","regulation of insulin secretion (GO:0050796)","6/104",0.0181484498073249,0.20845924314206,0,0,3.03045685279188,12.1496171004784,"SNAP25;BAD;KCNB1;CACNA1A;SYT7;AACS"
"184","regulation of protein phosphorylation (GO:0001932)","11/266",0.0186097638226943,0.211720796587488,0,0,2.14521901305509,8.54670035207852,"CCDC88A;PRNP;HSP90AA1;CEBPB;INSR;RB1CC1;NTRK3;FKBP8;TERF2IP;PHIP;PPIA"
"185","neutrophil activation involved in immune response (GO:0002283)","17/485",0.018648964515212,0.211720796587488,0,0,1.81453214612484,7.2254028737821,"SNAP25;HGSNAT;HSP90AA1;HSP90AB1;PGAM1;TUBB;MIF;NFASC;PKM;PSAP;TOM1;CHI3L1;MAPK1;ALDOA;CTSD;PPIA;VAMP2"
"186","positive regulation of type I interferon production (GO:0032481)","5/77",0.0190552564272326,0.211720796587488,0,0,3.43319268635724,13.5968585005136,"HSP90AA1;DHX36;LRRFIP1;GAPDH;TRIM56"
"187","regulation of histone exchange (GO:1900049)","2/11",0.0194757564921858,0.211720796587488,0,0,10.9385817978783,43.0825324807872,"ATRX;TERF2IP"
"188","positive regulation by host of viral process (GO:0044794)","2/11",0.0194757564921858,0.211720796587488,0,0,10.9385817978783,43.0825324807872,"CFL1;NUCKS1"
"189","positive regulation of chondrocyte differentiation (GO:0032332)","2/11",0.0194757564921858,0.211720796587488,0,0,10.9385817978783,43.0825324807872,"PKDCC;ZBTB16"
"190","positive regulation of cytoplasmic transport (GO:1903651)","2/11",0.0194757564921858,0.211720796587488,0,0,10.9385817978783,43.0825324807872,"RDX;SORL1"
"191","positive regulation of DNA-dependent DNA replication (GO:2000105)","2/11",0.0194757564921858,0.211720796587488,0,0,10.9385817978783,43.0825324807872,"ATRX;DBF4B"
"192","positive regulation of histone exchange (GO:1900051)","2/11",0.0194757564921858,0.211720796587488,0,0,10.9385817978783,43.0825324807872,"ATRX;TERF2IP"
"193","neutrophil mediated immunity (GO:0002446)","17/488",0.0196659225977217,0.211720796587488,0,0,1.80269190046177,7.08253844672558,"SNAP25;HGSNAT;HSP90AA1;HSP90AB1;PGAM1;TUBB;MIF;NFASC;PKM;PSAP;TOM1;CHI3L1;MAPK1;ALDOA;CTSD;PPIA;VAMP2"
"194","telomere maintenance via telomerase (GO:0007004)","3/29",0.0197418059615355,0.211720796587488,0,0,5.68901375702383,22.3294743541356,"HSP90AA1;HSP90AB1;TERF2IP"
"195","nucleotide-excision repair, preincision complex assembly (GO:0006294)","3/29",0.0197418059615355,0.211720796587488,0,0,5.68901375702383,22.3294743541356,"UBB;ERCC5;RPS27A"
"196","positive regulation of dephosphorylation (GO:0035306)","3/29",0.0197418059615355,0.211720796587488,0,0,5.68901375702383,22.3294743541356,"CALM3;CALM2;PPIA"
"197","plasma membrane bounded cell projection morphogenesis (GO:0120039)","4/52",0.0200720443049931,0.213088066308563,0,0,4.11447811447811,16.0811384340676,"SLC9A6;UBB;NBL1;DCLK1"
"198","positive regulation of developmental growth (GO:0048639)","4/52",0.0200720443049931,0.213088066308563,0,0,4.11447811447811,16.0811384340676,"RIMS2;MACF1;GOLGA4;INSR"
"199","regulation of neuron differentiation (GO:0045664)","5/79",0.0210518961265915,0.221255428290476,0,0,3.34006158056791,12.8951916645094,"MEF2C;ZFHX2;NBL1;YWHAG;YWHAH"
"200","positive regulation of ubiquitin-dependent protein catabolic process (GO:2000060)","5/79",0.0210518961265915,0.221255428290476,0,0,3.34006158056791,12.8951916645094,"DNAJB2;FBXW7;STUB1;CLU;FBXO22"
"201","regulation of DNA replication (GO:0006275)","4/53",0.021377985746227,0.223564806162036,0,0,4.03030303030303,15.498101438002,"CCDC88A;PPP2R1A;NUCKS1;RBBP6"
"202","histone H3-K4 methylation (GO:0051568)","3/30",0.0216173325493591,0.223840556742625,0,0,5.47802966694654,21.0041892267674,"KMT2A;WDR82;KMT2C"
"203","synaptic vesicle cycle (GO:0099504)","3/30",0.0216173325493591,0.223840556742625,0,0,5.47802966694654,21.0041892267674,"SNAP25;SYT7;VAMP2"
"204","neuron projection development (GO:0031175)","8/171",0.0219800357141703,0.22453821850404,0,0,2.43357956679604,9.29048374185359,"SLC9A6;UBB;STMN1;STMN4;MAP4;NCDN;NBL1;DCLK1"
"205","negative regulation of cellular component organization (GO:0051129)","5/80",0.022099417178625,0.22453821850404,0,0,3.29535864978903,12.5625795672481,"SCAMP5;DNAJB2;RDX;CLU;SORL1"
"206","regulation of protein ubiquitination (GO:0031396)","6/109",0.0223154110089618,0.22453821850404,0,0,2.8826080528313,10.9610530190804,"DNAJB2;HSP90AA1;HSP90AB1;UBB;FBXW7;STUB1"
"207","positive regulation of apoptotic process (GO:0043065)","12/310",0.0227642281295607,0.22453821850404,0,0,2.00325192001661,7.57743043213812,"PRNP;CSRNP3;UBB;BAD;KCNMA1;RPS6;PNMA2;RPS27A;KALRN;CTSD;CLU;CCAR1"
"208","regulation of cell communication by electrical coupling involved in cardiac conduction (GO:1901844)","2/12",0.0230654751032157,0.22453821850404,0,0,9.84422110552764,37.1069878118529,"CALM3;CALM2"
"209","calcium ion-regulated exocytosis of neurotransmitter (GO:0048791)","2/12",0.0230654751032157,0.22453821850404,0,0,9.84422110552764,37.1069878118529,"RIMS2;SYT7"
"210","morphogenesis of a polarized epithelium (GO:0001738)","2/12",0.0230654751032157,0.22453821850404,0,0,9.84422110552764,37.1069878118529,"ACTB;ACTG1"
"211","negative regulation of leukocyte chemotaxis (GO:0002689)","2/12",0.0230654751032157,0.22453821850404,0,0,9.84422110552764,37.1069878118529,"MIF;NBL1"
"212","negative regulation of release of sequestered calcium ion into cytosol (GO:0051280)","2/12",0.0230654751032157,0.22453821850404,0,0,9.84422110552764,37.1069878118529,"CALM3;CALM2"
"213","negative regulation of ryanodine-sensitive calcium-release channel activity (GO:0060315)","2/12",0.0230654751032157,0.22453821850404,0,0,9.84422110552764,37.1069878118529,"CALM3;CALM2"
"214","neurotransmitter uptake (GO:0001504)","2/12",0.0230654751032157,0.22453821850404,0,0,9.84422110552764,37.1069878118529,"SNAP25;GLUL"
"215","positive regulation of cardiocyte differentiation (GO:1905209)","2/12",0.0230654751032157,0.22453821850404,0,0,9.84422110552764,37.1069878118529,"MEF2C;DHX36"
"216","positive regulation of macromolecule metabolic process (GO:0010604)","14/384",0.0231595185955886,0.22453821850404,0,0,1.88503010782804,7.09779700909564,"NSF;EGR1;MEF2C;RPS7;INSR;NTRK3;RDX;CLU;ACTG1;RIMS2;CAMK2N1;DHX36;MAPK1;MPHOSPH8"
"217","negative regulation of protein modification process (GO:0031400)","5/81",0.0231802061919013,0.22453821850404,0,0,3.25183211192538,12.2413806797747,"PRNP;NTRK3;FKBP8;TERF2IP;PPIA"
"218","aminoglycan catabolic process (GO:0006026)","3/31",0.0235868774234183,0.227429432770758,0,0,5.28211586901763,19.7924302467708,"HGSNAT;IDS;CHI3L1"
"219","pyruvate metabolic process (GO:0006090)","4/55",0.0241429089012901,0.231727828815122,0,0,3.87185581303228,14.4178794939159,"PKM;PGAM1;ALDOA;GAPDH"
"220","ephrin receptor signaling pathway (GO:0048013)","5/82",0.0242945944818196,0.232123807276295,0,0,3.20943613348677,11.9310833280778,"AP2S1;KALRN;ACTB;ACTG1;GRIN1"
"221","regulation of NMDA receptor activity (GO:2000310)","3/32",0.0256503968457859,0.240701491829652,0,0,5.09971336749761,18.6812508120598,"GRIN2A;MEF2C;GRIN1"
"222","skeletal muscle organ development (GO:0060538)","3/32",0.0256503968457859,0.240701491829652,0,0,5.09971336749761,18.6812508120598,"ZBTB18;MEF2C;BASP1"
"223","membrane depolarization (GO:0051899)","3/32",0.0256503968457859,0.240701491829652,0,0,5.09971336749761,18.6812508120598,"CACNA1A;SCN3B;YWHAH"
"224","positive regulation of telomere maintenance (GO:0032206)","3/32",0.0256503968457859,0.240701491829652,0,0,5.09971336749761,18.6812508120598,"DHX36;ATRX;MAPK1"
"225","positive regulation of developmental process (GO:0051094)","8/177",0.0263252875995749,0.242229527508217,0,0,2.34645574206014,8.53458818111028,"CEBPB;HSP90AB1;BASP1;INSR;ZBTB16;CFL1;LRP8;SORL1"
"226","regulation of cell communication by electrical coupling (GO:0010649)","2/13",0.0269035569431099,0.242229527508217,0,0,8.94883508451348,32.3544843679067,"CALM3;CALM2"
"227","cellular component maintenance (GO:0043954)","2/13",0.0269035569431099,0.242229527508217,0,0,8.94883508451348,32.3544843679067,"PRNP;INSR"
"228","cellular potassium ion homeostasis (GO:0030007)","2/13",0.0269035569431099,0.242229527508217,0,0,8.94883508451348,32.3544843679067,"KCNMA1;ATP1A3"
"229","central nervous system neuron axonogenesis (GO:0021955)","2/13",0.0269035569431099,0.242229527508217,0,0,8.94883508451348,32.3544843679067,"HSP90AA1;HSP90AB1"
"230","regulation of membrane repolarization (GO:0060306)","2/13",0.0269035569431099,0.242229527508217,0,0,8.94883508451348,32.3544843679067,"YWHAE;AKAP6"
"231","detection of calcium ion (GO:0005513)","2/13",0.0269035569431099,0.242229527508217,0,0,8.94883508451348,32.3544843679067,"CALM3;CALM2"
"232","positive regulation of calcium ion-dependent exocytosis (GO:0045956)","2/13",0.0269035569431099,0.242229527508217,0,0,8.94883508451348,32.3544843679067,"SCAMP5;KCNB1"
