"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"56","modulation of chemical synaptic transmission (GO:0050804)","22/109",0.000455009069232567,0.0351575757601663,0,0,2.45283275522002,18.8750219554659,"NLGN4Y;SLC12A2;APP;MEF2C;UNC13A;CLSTN2;HOMER1;CLSTN1;CACNA1A;MAPK8IP2;SYN1;BEGAIN;BAIAP3;RIMS2;GRM3;SLC4A8;ARC;NRG3;DLGAP1;LRRC4C;NPTX2;DLGAP2"
"57","regulation of NMDA receptor activity (GO:2000310)","10/32",0.000491595661962068,0.0373181478826293,0,0,4.39653078081726,33.4921296151535,"APP;GRIA2;GRIN2A;MEF2C;CRH;PTK2B;MAPK8IP2;GRIN2B;GRIA3;GRIN1"
"58","regulation of apoptotic process (GO:0042981)","97/742",0.000525276405313038,0.039187431134302,0,0,1.47302290819342,11.1236590940172,"TRIO;TFRC;ARL6IP1;FAIM2;CLU;HMGN5;LGALS1;AKT2;CFL1;PHLDA3;MEF2C;IGFBP3;ACTN1;RPS6;WDR73;ACTN4;MIF;CLIP3;TIAM2;YME1L1;PHIP;IL6ST;ZNF830;PPIA;GPLD1;ANP32A;KALRN;PRDX2;PRDX5;UBB;DDRGK1;PDCD10;UBC;IP6K2;JUN;PRELID1;API5;ASNS;MT3;PTK2;NFKBIA;AHI1;SON;NF1;RNPS1;CALR;MAP3K11;PRR7;RBM25;CSRNP3;RASGRF2;HSPB1;RNF157;AKAP13;MYDGF;FLCN;TCTN3;C1QBP;DNM1L;CTSD;HSP90AA1;PLEKHG5;RPS3A;DUSP6;SUPV3L1;HAX1;KCNMA1;CAT;BIRC6;ITGA6;NAA38;ARHGEF2;ARHGEF7;CRYAB;PTMA;RPL10;GSTP1;IFI6;ASCL1;FGD4;PTK2B;APBB1;RPS27A;MAP4K4;SNCA;EGLN2;BAD;HIP1R;PNMA3;PNMA2;DNAJA1;CTNNB1;TARDBP;HSPA1B;BCAR1;TPT1;HSPA1A"
"59","mitochondrial electron transport, cytochrome c to oxygen (GO:0006123)","7/17",0.000535584197832362,0.0392792004071294,0,0,6.76430096051227,50.9497460404643,"COX8A;NDUFA4;COX5B;COX6A1;COX6C;COX5A;COX6B1"
"60","positive regulation of signal transduction by p53 class mediator (GO:1901798)","8/22",0.000577191931669935,0.0416251581389302,0,0,5.52360613225536,41.1913852556018,"HEXIM1;SPRED3;RPS7;UBB;RPL23;CHD5;RPS20;RPL37"
"61","cellular potassium ion homeostasis (GO:0030007)","6/13",0.000658002937947798,0.0466750608606578,0,0,8.27977142857143,60.6600990356098,"SLC12A2;KCNMA1;ATP1A3;ATP1A1;ATP1B2;ATP1B1"
"62","regulation of ion transmembrane transporter activity (GO:0032412)","11/39",0.000691854532735218,0.0482847510184724,0,0,3.80063025210084,27.6538981808354,"YWHAE;TCAF1;AHCYL1;HOMER1;FXYD7;CACNA1D;FXYD6;SCN3B;YWHAH;PTPN3;SCN2B"
"63","ribosomal small subunit biogenesis (GO:0042274)","11/40",0.000874131785974942,0.0593504865717203,0,0,3.66937119675456,25.8407372221752,"RRP7A;RPS25;RPS17;RPS16;RPS27;RPS19;RPS7;RPS6;SNU13;PWP2;RPS24"
"64","negative regulation of supramolecular fiber organization (GO:1902904)","16/72",0.00089156034831565,0.0593504865717203,0,0,2.76721562619686,19.4328753116968,"SMAD4;HIP1R;CLU;TUBB4A;CAMSAP1;CLIP3;NAV3;ATXN7;MAP2;STMN1;ARHGEF2;PFN1;CRYAB;TRIM54;LDLR;SNCA"
"65","positive regulation of secretion by cell (GO:1903532)","16/72",0.00089156034831565,0.0593504865717203,0,0,2.76721562619686,19.4328753116968,"SLC12A2;RAB3A;ATP6AP1;KCNB1;CADPS;FRMD4A;BAIAP3;ADAM8;ATP13A2;APBB1;DNM1L;PPIA;APBB3;MYH10;EXOC1;SNCA"
"66","regulation of transforming growth factor beta receptor signaling pathway (GO:0017015)","20/100",0.000912475391645233,0.0593560882688717,0,0,2.4232939279957,16.9614810001289,"CDKN1C;ZNF451;SMAD4;HSP90AB1;SPRED3;FKBP1A;FLCN;TGFBR3L;STK11;ADAM17;ZEB2;UBB;PEG10;UBC;PIN1;SPRY1;STUB1;RPS27A;TRIM33;HSPA1A"
"67","regulation of cellular response to heat (GO:1900034)","17/79",0.000919079712044004,0.0593560882688717,0,0,2.65617645022844,18.5723514996481,"YWHAE;HSP90AA1;HSP90AB1;HSPB8;PTGES3;RPA1;DNAJB1;POM121C;NUP50;MAPK1;MAPT;FKBP4;CRYAB;CAMK2G;HSPA1B;MAPK3;HSPA1A"
"68","nucleotide-excision repair, preincision complex assembly (GO:0006294)","9/29",0.000990683044895744,0.0630394931656454,0,0,4.35072115384615,30.0944425062759,"UBB;CETN2;UBC;RPA1;XPC;GTF2H2;RPS27A;MNAT1;RBX1"
"69","insulin receptor signaling pathway (GO:0008286)","16/73",0.00104378428636901,0.0647381399766668,0,0,2.71851747330793,18.6623572169988,"ATP6V1G2;ATP6AP1;INSR;SORBS1;AKT2;ATP6V1B2;PHIP;ZNF106;AP3S1;ATP6V1E1;ATP6V0D1;PDK2;GPLD1;BCAR1;PTPN2;ATP6V1F"
"70","synaptic membrane adhesion (GO:0099560)","6/14",0.00106015935434639,0.0647381399766668,0,0,7.2444,49.6193300651763,"NTNG1;LRFN5;PTPRS;SLITRK2;LRRC4C;PTPRF"
"71","regulation of synapse assembly (GO:0051963)","12/47",0.00106424434846623,0.0647381399766668,0,0,3.31740426507682,22.7092585970558,"ROBO2;APP;SETD5;MEF2C;LRFN5;CUX2;CLSTN2;SLITRK2;DLG5;CLSTN1;IL1RAP;SNCA"
"72","regulation of regulated secretory pathway (GO:1903305)","10/35",0.00107722349857176,0.0647381399766668,0,0,3.86830571886692,26.4335579942007,"RIMS2;SYT5;SYT4;PREPL;RAB3A;SYT12;RAB15;SYT15;SYN1;SYT7"
"73","regulation of protein phosphorylation (GO:0001932)","41/266",0.00110456121634255,0.065471731275537,0,0,1.77211111111111,12.0650766813085,"APP;CEBPB;TFRC;TRAF3IP1;PDGFA;HSPB1;CRKL;CAMKK2;MYDGF;FLCN;FGF9;THPO;AKT2;NSD1;RB1CC1;FLOT1;NPTN;CHP1;RAC1;SH3GL2;MAPK3;PRNP;HSP90AA1;LIMCH1;INSR;STAT2;IGFBP3;NTRK3;MT3;PTK2;CLIP3;CCDC88A;ADAM17;FKBP8;PIN1;TERF2IP;PHIP;TNIK;WDFY2;TARDBP;PPIA"
"74","long-term memory (GO:0007616)","7/19",0.00117262523418169,0.0685668836257321,0,0,5.6362949128424,38.0365940128195,"PRNP;ARC;KAT2A;CALB1;RASGRF1;LDLR;PJA2"
"75","negative regulation of inclusion body assembly (GO:0090084)","5/10",0.00123083168878283,0.0700764304916222,0,0,9.65565031982942,64.6934863857092,"DNAJB2;DNAJB1;SORL1;HSPA1B;HSPA1A"
"76","removal of superoxide radicals (GO:0019430)","5/10",0.00123083168878283,0.0700764304916222,0,0,9.65565031982942,64.6934863857092,"PRDX2;CCS;PRDX1;SOD2;MT3"
"77","Golgi to plasma membrane protein transport (GO:0043001)","9/30",0.00129841632352126,0.0720288132291859,0,0,4.14331501831502,27.5389989088161,"BBS2;NSF;RAB10;MACF1;GOLGA4;PREPL;RAB26;GCC2;VAMP2"
"78","regulation of catecholamine secretion (GO:0050433)","9/30",0.00129841632352126,0.0720288132291859,0,0,4.14331501831502,27.5389989088161,"CHGA;SYT5;SYT4;HRH3;SYT12;KCNB1;SYT15;SYT7;SNCA"
"79","cAMP-mediated signaling (GO:0019933)","8/25",0.00151150737839444,0.0827885117254776,0,0,4.54809836374486,29.538297315407,"RIMS2;ADCYAP1;GAL;DGKQ;ADCY2;AKAP6;ADCY1;PDE7A"
"80","negative regulation of kinase activity (GO:0033673)","14/62",0.00155375330332115,0.0840386317933827,0,0,2.82308962685235,18.257151514843,"CDKN1C;GSTP1;HSPB1;TSC2;THY1;CAMK2N1;NF1;CHP1;ITGB1BP1;MAPT;PPIA;TRIB2;YWHAG;SNCA"
"81","response to unfolded protein (GO:0006986)","12/49",0.00157565891478384,0.0841713101761689,0,0,3.13773805908637,20.2480801601847,"DNAJB2;DNAJA1;DNAJB1;HSP90AA1;HSP90AB1;HSPB8;DNAJB4;HSPB1;HSPB3;TM7SF3;HSPA1B;HSPA1A"
"82","cellular sodium ion homeostasis (GO:0006883)","6/15",0.00162704848809325,0.0854219856350666,0,0,6.43911111111111,41.3454529152552,"SLC12A2;ATP1A3;ATP1A1;ATP1B2;ATP1B1;SLC8A1"
"83","cell morphogenesis involved in neuron differentiation (GO:0048667)","16/76",0.00163855438125965,0.0854219856350666,0,0,2.58216264521895,16.5618386024685,"MEF2A;NTNG1;APP;MEF2C;RAB3A;DCC;LMTK2;MAPK8IP2;ACTB;RAB10;SLITRK2;MAP2;ADGRB1;TMEM106B;APBB1;CNTN4"
"84","maintenance of protein location in nucleus (GO:0051457)","7/20",0.00165874525865475,0.0854451277880844,0,0,5.20244643296938,33.3044692345207,"SUN1;ARL2;CHCHD10;RANGAP1;SUPT7L;SYNE1;SKP1"
"85","glutamate receptor signaling pathway (GO:0007215)","10/37",0.00171799093565019,0.087455844453628,0,0,3.58136864817784,22.8011406740342,"GRM3;APP;GRIA2;GRIN2A;HOMER1;KCNB1;PTK2B;GRIN2B;GRIA3;GRIN1"
"86","negative regulation of ERK1 and ERK2 cascade (GO:0070373)","12/50",0.00189864065661699,0.0955281176881593,0,0,3.05499704316972,19.1444966890209,"SPRED3;FLCN;SMAD4;CAMK2N1;LMO3;GSTP1;WNK2;PIN1;ITGB1BP1;SPRY1;DUSP6;PTPN2"
"87","negative regulation of macroautophagy (GO:0016242)","8/26",0.0020052852052104,0.0996617948069138,0,0,4.29518894227917,26.6815804784844,"NRBP2;RUBCN;FEZ1;TSC2;TSC1;CHMP4A;LZTS1;UBQLN4"
"88","neurotransmitter secretion (GO:0007269)","11/44",0.0020433849021069,0.0996617948069138,0,0,3.22388591800357,19.9660012727238,"RIMS2;SNAP25;RAB3A;UNC13A;HRH3;NRXN2;LIN7C;SYN2;SYN1;VAMP2;SNCA"
"89","cellular response to superoxide (GO:0071451)","5/11",0.00208227533552773,0.0996617948069138,0,0,8.04593105899076,49.6779444399801,"PRDX2;CCS;PRDX1;SOD2;MT3"
"90","regulation of phosphoprotein phosphatase activity (GO:0043666)","10/38",0.00213788001427654,0.0996617948069138,0,0,3.45327174162022,21.2305095034211,"FKBP1A;HSP90AB1;BOD1L1;MAGI2;PPP1R1B;TSC1;CALM3;CALM1;CALM2;STYXL1"
"91","modulation by symbiont of host apoptotic process (GO:0052150)","4/7",0.00216214946103782,0.0996617948069138,0,0,12.8687622091991,78.9711208981276,"SFPQ;RNF213;MAPK1;MAPK3"
"92","modulation by symbiont of host defense response (GO:0052031)","4/7",0.00216214946103782,0.0996617948069138,0,0,12.8687622091991,78.9711208981276,"UBB;UBC;RPS27A;B2M"
"93","response to host defenses (GO:0052200)","4/7",0.00216214946103782,0.0996617948069138,0,0,12.8687622091991,78.9711208981276,"UBB;UBC;RPS27A;B2M"
"94","membrane organization (GO:0061024)","37/242",0.00216505863458514,0.0996617948069138,0,0,1.75339400031744,10.7576119478935,"NAPA;RTP5;TFRC;COX18;VPS4A;CLTB;CLTA;TOR1AIP2;ACTB;ACTG1;SNX3;SERP1;UBB;UBC;AP2S1;CHP1;RPS27A;DNM1L;LDLR;SH3GL2;VTI1B;SUN1;DMPK;AP3D1;HIP1R;SYNJ2;DNM1;EPN1;DNM3;CCDC88A;CTTN;ARPC2;DNAJC6;AAK1;AMPH;CHMP4A;VAMP2"
"95","G2/M transition of mitotic cell cycle (GO:0000086)","23/130",0.00223417101135471,0.100937286399592,0,0,2.08382040783477,12.7194001964818,"YWHAE;OFD1;DYNC1I2;HSP90AA1;CETN2;TUBB;SSNA1;CEP164;FBXL15;DYNLL1;TUBB4B;ARPP19;TUBB4A;TUBA4A;PCM1;PPP2R1A;PRKAR2B;MNAT1;PPP1R12B;PCNT;YWHAG;SKP1;PAFAH1B1"
"96","regulation of protein modification process (GO:0031399)","12/51",0.00227392749546995,0.100937286399592,0,0,2.97649915627444,18.1157083707236,"SPRED3;PPP1R16B;FLCN;CCDC88A;STAT2;ASPSCR1;HSPB1;PIN1;PHIP;MT3;PTK2;PUM3"
"97","long-term synaptic potentiation (GO:0060291)","7/21",0.00228806773197256,0.100937286399592,0,0,4.83057630736393,29.3701338975754,"ARC;GRIN2A;NPTN;PTK2B;GRIN2B;SHANK2;VAMP2"
"98","positive regulation of phosphatase activity (GO:0010922)","7/21",0.00228806773197256,0.100937286399592,0,0,4.83057630736393,29.3701338975754,"MEF2C;HSP90AB1;MAGI2;CALM3;CALM1;CALM2;GPLD1"
"99","central nervous system development (GO:0007417)","40/268",0.00230940405675054,0.100937286399592,0,0,1.70492771853588,10.3502168371195,"ROBO2;GSTP1;CHD8;ROGDI;MAST1;ATN1;UBE3A;GBA2;NPAS1;PKD1;NPAS2;GRIN2A;DNER;ADAM23;APOD;TPPP;SH3GL2;EMX1;CA10;SZT2;MARCKSL1;ZFHX2;PTCH1;ZBTB16;POU6F2;TBR1;SYNJ2;MEIS3;HPCAL4;GRIN2B;DCLK1;GRIN1;AHI1;VCAN;NF1;DCX;TAGLN3;CNTN4;PAFAH1B3;ZPR1"
"100","negative regulation of phosphorylation (GO:0042326)","17/86",0.00243946369738053,0.105555594185655,0,0,2.38578403931082,14.3528220505872,"CDKN1C;HDAC4;PRNP;TRAF3IP1;IGFBP3;NTRK3;DYNLL1;CRKL;NCOR1;FKBP8;CHP1;TERF2IP;MAPT;INHA;TARDBP;PPIA;SH3GL2"
"101","cell cycle G2/M phase transition (GO:0044839)","23/131",0.00247417443729594,0.105997552378015,0,0,2.06441115496551,12.390282992355,"YWHAE;OFD1;DYNC1I2;HSP90AA1;CETN2;TUBB;SSNA1;CEP164;FBXL15;DYNLL1;TUBB4B;ARPP19;TUBB4A;TUBA4A;PCM1;PPP2R1A;PRKAR2B;MNAT1;PPP1R12B;PCNT;YWHAG;SKP1;PAFAH1B1"
"102","calcium-ion regulated exocytosis (GO:0017156)","8/27",0.00261762071981393,0.108908123602259,0,0,4.0689015651783,24.1916115160676,"RIMS2;SYT5;SYT4;SYT12;SDF4;SYT15;SYT7;VAMP2"
"103","presynaptic endocytosis (GO:0140238)","8/27",0.00261762071981393,0.108908123602259,0,0,4.0689015651783,24.1916115160676,"NLGN4Y;SYT5;CANX;AMPH;SYNJ2;SNCB;VAMP2;SNCA"
"104","protein peptidyl-prolyl isomerization (GO:0000413)","8/27",0.00261762071981393,0.108908123602259,0,0,4.0689015651783,24.1916115160676,"FKBP1A;PPIL2;PPWD1;PIN1;PPIG;FKBP4;PPIA;NKTR"
"105","negative regulation of MAPK cascade (GO:0043409)","18/94",0.00266851194939738,0.10996810671469,0,0,2.29379608441393,13.5935729965434,"SMAD4;LMO3;GSTP1;GBA;PEBP1;SORL1;DUSP6;SPRED3;FLCN;UCHL1;CAMK2N1;WNK2;NF1;PIN1;ITGB1BP1;SPRY1;PPIA;PTPN2"
"106","positive regulation of intracellular protein transport (GO:0090316)","25/148",0.00283946145204597,0.115732456078714,0,0,1.97075623773479,11.5567922070853,"YWHAE;MTCL1;ZFAND1;OAZ1;UBE2L3;UBL5;PCM1;PDCD10;AKT2;CHP1;PCNT;YWHAG;YWHAH;PRNP;SEC16B;TCAF1;FBXW7;BAD;KCNB1;SORL1;TOMM7;ITGB1BP1;VAMP2;RAN;ZPR1"
"107","regulated exocytosis (GO:0045055)","29/180",0.00286188416926794,0.115732456078714,0,0,1.86328722841246,10.911922545158,"APP;SNAP25;ITIH4;RAB3A;PDGFA;CLU;RIMS2;RAB26;TMSB4X;PSAP;SDF4;VTI1B;SNCA;SYT5;SYT4;ACTN1;PCDH7;SYT15;ACTN4;TUBA4A;SYT7;RAB10;SYT12;SERPING1;SCG3;CALM1;ALDOA;VCL;VAMP2"
"108","regulation of hydrolase activity (GO:0051336)","15/73",0.00289831412144975,0.116120418551047,0,0,2.50318771482426,14.6276929345395,"RDX;STMN3;PTK2;FGD4;CHN2;TDG;CHN1;PLXNA2;NF1;PLXNA1;RAB3GAP2;ITGB1BP1;PLXNA4;PAFAH1B1;PLXNA3"
"109","negative regulation of protein dephosphorylation (GO:0035308)","7/22",0.00308647908982635,0.121410863833442,0,0,4.50828886517254,26.0611749531769,"PPP1R16B;YWHAE;FKBP1A;BOD1L1;PPP1R1B;ARPP19;STYXL1"
"110","nucleotide-excision repair, DNA duplex unwinding (GO:0000717)","7/22",0.00308647908982635,0.121410863833442,0,0,4.50828886517254,26.0611749531769,"UBB;CETN2;UBC;XPC;GTF2H2;RPS27A;RBX1"
"111","chromatin remodeling (GO:0006338)","19/103",0.0032076941439152,0.125042275321812,0,0,2.19084062196307,12.5802514499819,"KDM5A;HDAC4;KDM4B;SMARCC2;KDM5D;SMARCD3;CHD8;ATRX;BAZ2A;CHD4;RSF1;CHD3;ARID1A;ARID1B;ACTB;GATAD2B;KAT2A;GATAD1;HNRNPC"
"112","negative regulation of protein modification process (GO:0031400)","16/81",0.00324985292077822,0.125162382220793,0,0,2.38287481955042,13.6518366419693,"PPP1R16B;BEX4;PRNP;TRAF3IP1;IGFBP3;NTRK3;ARPP19;CRKL;FKBP8;CHP1;TERF2IP;MAPT;TPPP;TARDBP;PPIA;SH3GL2"
"113","morphogenesis of a polarized epithelium (GO:0001738)","5/12",0.00329468914936235,0.125162382220793,0,0,6.89613158696314,39.4144501475301,"RAB10;AHI1;TRAF3IP1;ACTB;ACTG1"
"114","cell-substrate junction assembly (GO:0007044)","9/34",0.00337600428492522,0.125162382220793,0,0,3.47961538461538,19.8027083967355,"DST;CTTN;ACTN1;ITGA6;THY1;WHAMM;SORBS1;ARHGEF7;PLEC"
"115","positive regulation of protein dephosphorylation (GO:0035307)","9/34",0.00337600428492522,0.125162382220793,0,0,3.47961538461538,19.8027083967355,"PPP1R16B;HSP90AB1;GBA;MAGI2;PIN1;CALM3;CALM1;CALM2;PPIA"
"116","cell communication by electrical coupling involved in cardiac conduction (GO:0086064)","6/17",0.00341325655235812,0.125162382220793,0,0,5.26778181818182,29.9214666242157,"ATP1A3;ATP1A1;ATP1B2;CACNA1C;ATP1B1;SLC8A1"
"117","negative regulation of amyloid-beta formation (GO:1902430)","6/17",0.00341325655235812,0.125162382220793,0,0,5.26778181818182,29.9214666242157,"PRNP;RTN3;RTN1;PIN1;CLU;SORL1"
"118","negative regulation of peptidyl-threonine phosphorylation (GO:0010801)","6/17",0.00341325655235812,0.125162382220793,0,0,5.26778181818182,29.9214666242157,"SPRED3;DMTN;DGKQ;CALM3;CALM1;CALM2"
"119","mRNA processing (GO:0006397)","43/300",0.00351620435711769,0.127853918094523,0,0,1.62599763742522,9.18749343930141,"TCERG1;DDX46;CELF1;WBP4;CWF19L2;PPWD1;SNU13;CWC25;U2AF1;RNPC3;ELAVL2;PNN;UBL5;RBM4;RNF113A;PABPN1;RBMX2;PCBP1;TRA2B;TRA2A;POLR2E;SRSF10;RBM6;POLR2L;CPSF4;HNRNPA3;SNRPN;NONO;PRPF4B;GTF2H2;THOC2;CDC40;U2SURP;SFPQ;SON;NOVA1;RNPS1;SNRPA1;HNRNPC;AURKAIP1;MNAT1;PRMT9;SLU7"
"120","regulation of megakaryocyte differentiation (GO:0045652)","12/54",0.00377616061972086,0.13179000343637,0,0,2.76343346327295,15.4173265397701,"KMT2E;L3MBTL1;TNRC6C;MEF2C;KMT2A;THPO;PITHD1;KMT2C;KMT2B;MTURN;TNRC6A;TNRC6B"
"121","positive regulation of protein phosphorylation (GO:0001934)","51/371",0.00380795798274211,0.13179000343637,0,0,1.55011782786885,8.63518278314404,"APP;HSP90AB1;TFRC;CRKL;MYDGF;FLCN;RPS6KA5;FGF9;AKT2;RB1CC1;FLOT1;NPTN;RAC1;HSP90AA1;LIMCH1;MIF;CLIP3;ADCYAP1;ADAM17;HAX1;DGKQ;CHI3L1;TERF2IP;MAPRE3;ARHGEF2;TNIK;WDFY2;CACUL1;PPIA;PDGFA;CAMKK2;THPO;PDCD10;DDRGK1;MAPK1;PTK2B;MAPK3;SNCA;PRNP;SMAD4;INSR;NTRK3;MT3;PTK2;CAPRIN2;NEK10;PIN1;CALM3;CALM1;INHA;CALM2"
"122","positive regulation of apoptotic process (GO:0043065)","44/310",0.00382290669744592,0.13179000343637,0,0,1.60758182882356,8.94899687009972,"PRR7;TRIO;BTG1;CSRNP3;RASGRF2;KALRN;CLU;AKAP13;FGD4;FLCN;UBB;TCTN3;C1QBP;UBC;APBB1;RPS27A;DNM1L;CTSD;PHLDA3;IP6K2;SNCA;SRPK2;PRNP;JUN;BAD;IGFBP3;PLEKHG5;RPS6;HIP1R;PNMA3;PNMA2;DUSP6;TIAM2;CLIP3;DNAJA1;KCNMA1;NF1;CTNNB1;RNPS1;ITGA6;ARHGEF2;ARHGEF7;GPLD1;MAP3K11"
"123","regulation of myeloid cell differentiation (GO:0045637)","14/68",0.00386693768766577,0.13179000343637,0,0,2.50857981709615,13.9358943434304,"KMT2E;L3MBTL1;MEF2C;KMT2A;PRKCB;KMT2C;ZBTB16;KMT2B;WDR61;TNRC6C;CDK6;PTK2B;TNRC6A;TNRC6B"
"124","actin filament reorganization (GO:0090527)","4/8",0.00400289083304225,0.13179000343637,0,0,9.65103889184869,53.280861691771,"DMTN;NEDD9;WHAMM;BCAR1"
"125","negative regulation by symbiont of host apoptotic process (GO:0033668)","4/8",0.00400289083304225,0.13179000343637,0,0,9.65103889184869,53.280861691771,"SFPQ;RNF213;MAPK1;MAPK3"
"126","negative regulation by symbiont of host programmed cell death (GO:0052041)","4/8",0.00400289083304225,0.13179000343637,0,0,9.65103889184869,53.280861691771,"SFPQ;RNF213;MAPK1;MAPK3"
"127","positive regulation of ryanodine-sensitive calcium-release channel activity (GO:0060316)","4/8",0.00400289083304225,0.13179000343637,0,0,9.65103889184869,53.280861691771,"AKAP6;CALM3;CALM1;CALM2"
"128","regulation of acetyl-CoA biosynthetic process from pyruvate (GO:0010510)","4/8",0.00400289083304225,0.13179000343637,0,0,9.65103889184869,53.280861691771,"GSTZ1;PDP1;PDPR;PDK2"
"129","regulation of acyl-CoA biosynthetic process (GO:0050812)","4/8",0.00400289083304225,0.13179000343637,0,0,9.65103889184869,53.280861691771,"GSTZ1;PDP1;PDPR;PDK2"
"130","regulation of chaperone-mediated autophagy (GO:1904714)","4/8",0.00400289083304225,0.13179000343637,0,0,9.65103889184869,53.280861691771,"EEF1A2;ATP13A2;GFAP;SNCA"
"131","synaptic vesicle budding (GO:0070142)","4/8",0.00400289083304225,0.13179000343637,0,0,9.65103889184869,53.280861691771,"DNM3;AP3D1;DNM1;SNAP91"
"132","cellular protein-containing complex assembly (GO:0034622)","27/168",0.0040491413053393,0.13179000343637,0,0,1.85684775872754,10.2298393386843,"HSP90AB1;CLTB;ARL2;CLTA;COX7A2;CLU;CENPC;TESPA1;POGZ;AP2S1;SNCA;UVRAG;SMAD4;HSP90AA1;GPX4;DNAAF1;PTGES3;HIP1R;PILRB;MAPK8IP2;FKBP1A;CALY;PTGES3L;CHMP4A;MAPT;VAMP2;HSPA1A"
"133","negative regulation of programmed cell death (GO:0043069)","52/381",0.00405972451601401,0.13179000343637,0,0,1.53733915422084,8.46557352750906,"ARL6IP1;TFRC;HSPB1;FAIM2;TM7SF3;RNF157;MYDGF;HMGN5;AKT2;CFL1;GPX4;RPS3A;MIF;WDR73;SUPV3L1;HAX1;CAT;YME1L1;PHIP;BIRC6;NAA38;ZNF830;IL6ST;CRYAB;PTMA;RPL10;GSTP1;IFI6;ASCL1;PRDX2;PRDX5;UBB;PDCD10;DDRGK1;UBC;PTK2B;RPS27A;MAP4K4;SNCA;PRELID1;API5;ASNS;MT3;PTK2;NFKBIA;DNAJA1;AHI1;SON;CTNNB1;HSPA1B;TPT1;HSPA1A"
"134","regulation of supramolecular fiber organization (GO:1902903)","7/23",0.00408131741633315,0.13179000343637,0,0,4.22628735325507,23.2502244236655,"AKAP13;MAP2;ARL2;MAPRE3;MAPT;GBA2;CAMSAP1"
"135","regulation of protein targeting to membrane (GO:0090313)","8/29",0.00427192621428645,0.136324251065847,0,0,3.68098034729108,20.0822893251822,"PRNP;TCAF1;DMTN;MTCL1;KCNB1;AKT2;CHP1;ITGB1BP1"
"136","positive regulation of programmed cell death (GO:0043068)","41/286",0.00428474650911836,0.136324251065847,0,0,1.62562999112689,8.86406271418928,"PRR7;TRIO;CSRNP3;RASGRF2;KALRN;CLU;AKAP13;FGD4;FLCN;UBB;TCTN3;C1QBP;UBC;APBB1;RPS27A;DNM1L;CTSD;PHLDA3;IP6K2;SNCA;JUN;BAD;IGFBP3;PLEKHG5;RPS6;HIP1R;PNMA3;PNMA2;DUSP6;TIAM2;CLIP3;DNAJA1;KCNMA1;NF1;CTNNB1;RNPS1;ITGA6;ARHGEF2;ARHGEF7;GPLD1;MAP3K11"
"137","cellular response to insulin stimulus (GO:0032869)","22/129",0.00436533652910753,0.13787453402517,0,0,1.99214732068794,10.8254480604957,"ATP6V1G2;ATP6AP1;INSR;SORBS1;USF1;RAB10;PKM;RAB15;AKT2;ATP6V1B2;PHIP;ZNF106;AP3S1;ATP6V1E1;ATP6V0D1;LPIN1;PDK2;GPLD1;VAMP2;BCAR1;PTPN2;ATP6V1F"
"138","ATP-dependent chromatin remodeling (GO:0043044)","10/42",0.00470859322815604,0.146576135958498,0,0,3.02094468198824,16.1873275535217,"SMARCC2;NASP;CHD8;CHD4;CHD3;HNRNPC;ARID1A;ARID1B;ACTB;GATAD2B"
"139","positive regulation of ATPase activity (GO:0032781)","10/42",0.00470859322815604,0.146576135958498,0,0,3.02094468198824,16.1873275535217,"DNAJB2;DNAJB1;TOR1AIP2;AHSA1;DNAJC24;ATP1B2;ATP1B1;DYNLL1;PFN1;DYNLL2"
"140","negative regulation of hippo signaling (GO:0035331)","5/13",0.00494262389874232,0.151970489885852,0,0,6.03378198294243,32.038531175193,"DLG5;WWC3;MARK3;SHANK2;CIT"
"141","response to calcium ion (GO:0051592)","19/107",0.00495212365932636,0.151970489885852,0,0,2.09079313543599,11.0978019484793,"MEF2A;SYT5;SYT4;MEF2C;AHCYL1;DMTN;HOMER1;HPCA;SYT15;ADCY1;SYT7;NEUROD2;SYT12;KCNMA1;CPNE1;CALM3;CALM1;CALM2;GPLD1"
"142","adherens junction organization (GO:0034332)","11/49",0.00502155759031467,0.152385826045753,0,0,2.79891640866873,14.8175057771703,"CADM3;CADM2;CDH10;CTNND1;CDH11;CTNNB1;ACTB;CDH8;CDH18;VCL;JAM3"
"143","protein stabilization (GO:0050821)","28/179",0.00509496236115198,0.152385826045753,0,0,1.798065067208,9.49288991605876,"HSP90AB1;CTNND1;CLU;TBRG1;PDCD10;FLOT1;CHP1;HSP90AA1;COG7;RPS7;UBE2B;FBXW7;RPL23;PTGES3;HIP1R;TSC1;ATP1B2;ATP1B1;MT3;AAK1;PIN1;MDM4;CALR;PFN1;CRYAB;GAPDH;HSPA1B;HSPA1A"
"144","establishment of protein localization to plasma membrane (GO:0061951)","9/36",0.00510652756566539,0.152385826045753,0,0,3.22150997150997,17.0006672453146,"BBS2;NSF;RAB10;MACF1;GOLGA4;PREPL;RAB26;GCC2;VAMP2"
"145","regulation of mRNA processing (GO:0050684)","9/36",0.00510652756566539,0.152385826045753,0,0,3.22150997150997,17.0006672453146,"SRPK2;CPSF4;CDK11A;AHCYL1;SON;PABPN1;SAFB;SRSF10;IWS1"
