"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"54","regulation of transforming growth factor beta receptor signaling pathway (GO:0017015)","22/100",0.000490289794508711,0.0397800566429854,0,0,2.45590994371482,18.7152959229381,"CDKN1C;ZNF451;SMAD4;HSP90AB1;WFIKKN1;SPRED3;FKBP1A;FLCN;TGFBR3L;STK11;ADAM17;ZEB2;UBB;PEG10;UBC;ADAMTSL2;PIN1;SPRY1;STUB1;RPS27A;TRIM33;HSPA1A"
"55","mRNA processing (GO:0006397)","50/300",0.000492076175526518,0.0397800566429854,0,0,1.74856577645895,13.318610489675,"TCERG1;DDX46;CELF1;PPWD1;CWC25;ELAVL2;PNN;UBL5;RBM4;ALKBH5;RBMX2;CMTR2;RBM5;RBM6;SNRPN;THOC1;PRPF4B;THOC2;CDC40;SFPQ;FRG1;SNRPA1;AURKAIP1;PRMT9;SLU7;WBP4;CWF19L2;SNU13;U2AF1;RNPC3;RNF113A;PABPN1;U2AF2;PCBP1;TRA2B;TRA2A;POLR2E;RALY;SRSF10;POLR2L;CPSF4;HNRNPA3;NONO;GTF2H2;U2SURP;SON;NOVA1;RNPS1;HNRNPC;MNAT1"
"56","regulation of acetyl-CoA biosynthetic process from pyruvate (GO:0010510)","5/8",0.000508219118084988,0.0397800566429854,0,0,14.4533139816159,109.62257441875,"GSTZ1;PDP1;PDPR;PDK3;PDK2"
"57","regulation of acyl-CoA biosynthetic process (GO:0050812)","5/8",0.000508219118084988,0.0397800566429854,0,0,14.4533139816159,109.62257441875,"GSTZ1;PDP1;PDPR;PDK3;PDK2"
"58","cellular monovalent inorganic cation homeostasis (GO:0030004)","8/20",0.000524740928223232,0.0397800566429854,0,0,5.78682170542636,43.7055836806959,"SLC12A2;ATP6AP1;KCNMA1;ATP1A3;ATP1A1;ATP1B2;ATP1B1;SLC8A1"
"59","negative regulation of MAPK cascade (GO:0043409)","21/94",0.000525178639949907,0.0397800566429854,0,0,2.50432465285895,18.9120890094421,"SMAD4;LMO3;GSTP1;GBA;PRDM15;PEBP1;SORL1;DUSP6;SPRED3;BMP4;FLCN;UCHL1;CAMK2N1;WNK2;STK38;NF1;PIN1;ITGB1BP1;SPRY1;PPIA;PTPN2"
"60","Golgi to plasma membrane protein transport (GO:0043001)","10/30",0.00059603447118446,0.0443946341953892,0,0,4.34238603297769,32.2431371195888,"BBS2;NSF;RAB10;MACF1;GOLGA4;PREPL;RAB26;GCC2;VAMP4;VAMP2"
"61","negative regulation of microtubule polymerization (GO:0031115)","6/12",0.000652564462058537,0.0478083701793377,0,0,8.67473378509196,63.6257078958027,"CLIP3;MAP2;STMN1;ARHGEF7;TUBB4A;SNCA"
"62","supramolecular fiber organization (GO:0097435)","56/351",0.000710212004890381,0.0511925395137921,0,0,1.66035781544256,12.0375062195518,"APP;CEP126;COLGALT2;HSP90AB1;COL12A1;STMN3;STMN4;PCM1;CALB1;MPRIP;STMN1;CHP1;RAC1;B2M;DST;ACTN1;WDR73;CLIP3;CLIP2;CLIP1;COL6A1;EVL;ITGA6;ARHGEF2;MAPT;ALDOA;PLEC;COL11A1;LTBP3;CAMSAP1;RHOBTB1;UBB;MYO6;UBC;TPPP;WHAMM;RPS27A;SNCA;MARCKSL1;COL24A1;HIP1R;MYO19;SORL1;GFAP;FKBP1A;CCDC88A;TPPP3;HOOK2;COL5A2;CORO6;FAT1;NF1;TUBGCP5;PIN1;ITM2B;BCAR1"
"63","cellular response to heat (GO:0034605)","11/36",0.000740970322011365,0.052561847128076,0,0,3.82208636584182,27.5478785277866,"YWHAE;HSP90AA1;HSP90AB1;DHX36;STUB1;ZFAND1;TRPV1;MAPT;SLU7;HSPA1B;HSPA1A"
"64","G2/M transition of mitotic cell cycle (GO:0000086)","26/130",0.000756437745237725,0.052820629429178,0,0,2.17790811339198,15.6523867407405,"CEP57;YWHAE;DYNC1I2;CETN2;SSNA1;CEP164;ARPP19;PCM1;PPP2R1A;PRKAR2B;PCNT;YWHAG;SKP1;OFD1;HSP90AA1;PPP1R12A;TUBB;FBXL15;DYNLL1;TUBB4B;TUBB4A;TUBA4A;FBXL12;MNAT1;PPP1R12B;PAFAH1B1"
"65","maturation of LSU-rRNA (GO:0000470)","9/26",0.000818557725551789,0.0560257245333969,0,0,4.59636166633401,32.6707853787125,"RPL7A;DDX18;LAS1L;ZNHIT6;RPL35;SNU13;RPL10A;RRP15;RPL7"
"66","regulation of apoptotic process (GO:0042981)","104/742",0.000835814771419751,0.0560257245333969,0,0,1.43213038713459,10.149656328836,"TRIO;TFRC;ARL6IP1;FAIM2;CLU;HMGN5;LGALS1;AKT2;CFL1;PHLDA3;MEF2C;IGFBP3;ACTN1;RPS6;WDR73;ACTN4;MIF;CLIP3;TIAM2;YME1L1;PHIP;IL6ST;ZNF830;PPIA;GPLD1;ANP32A;KALRN;PRDX2;PRDX5;UBB;DDRGK1;PDCD10;UBC;IP6K2;JUN;PRELID1;API5;ASNS;MT3;PTK2;BMP4;NFKBIA;AHI1;SON;NF1;RNPS1;CALR;MAP3K11;HRK;PRR7;RBM25;CSRNP3;RASGRF2;HSPB1;RNF157;AKAP13;MYDGF;FLCN;OPA1;TCTN3;C1QBP;DNM1L;CTSD;RBM5;HSP90AA1;PLEKHG5;RPS3A;DUSP6;SUPV3L1;HAX1;KCNMA1;CAT;BIRC6;ITGA6;NAA38;ARHGEF2;ARHGEF7;CRYAB;PTMA;RPL10;GSTP1;IFI6;ASCL1;FGD4;MIEN1;PNMA1;PTK2B;APBB1;RPS27A;MAP4K4;SNCA;EGLN2;BAD;MCF2;HIP1R;PNMA3;PNMA2;DNAJA1;CTNNB1;TARDBP;HSPA1B;BCAR1;TPT1;HSPA1A"
"67","positive regulation of ATPase activity (GO:0032781)","12/42",0.000843870705547031,0.0560257245333969,0,0,3.47533980582524,24.5967566344089,"DNAJB2;DNAJB1;GABARAPL2;RGN;TOR1AIP2;AHSA1;DNAJC24;ATP1B2;ATP1B1;DYNLL1;PFN1;DYNLL2"
"68","cell cycle G2/M phase transition (GO:0044839)","26/131",0.000852483613396955,0.0560257245333969,0,0,2.1570451054322,15.2446068994165,"CEP57;YWHAE;DYNC1I2;CETN2;SSNA1;CEP164;ARPP19;PCM1;PPP2R1A;PRKAR2B;PCNT;YWHAG;SKP1;OFD1;HSP90AA1;PPP1R12A;TUBB;FBXL15;DYNLL1;TUBB4B;TUBB4A;TUBA4A;FBXL12;MNAT1;PPP1R12B;PAFAH1B1"
"69","mitochondrial electron transport, cytochrome c to oxygen (GO:0006123)","7/17",0.000964210588272201,0.0624501031737459,0,0,6.07389830508475,42.1783696797274,"COX8A;NDUFA4;COX5B;COX6A1;COX6C;COX5A;COX6B1"
"70","regulation of NMDA receptor activity (GO:2000310)","10/32",0.00105527914466685,0.0673720356788022,0,0,3.94718278811392,27.0537932927774,"APP;GRIA2;GRIN2A;MEF2C;CRH;PTK2B;MAPK8IP2;GRIN2B;GRIA3;GRIN1"
"71","membrane organization (GO:0061024)","41/242",0.00108940099702284,0.0677027172276084,0,0,1.78038169565761,12.145990530862,"NAPA;RTP5;TFRC;COX18;VPS4A;CLTB;CLTA;TOR1AIP2;ACTB;ACTG1;SNX3;SERP1;UBB;OPA1;CHMP1A;UBC;AP2S1;CHP1;RPS27A;DNM1L;LDLR;SH3GL2;VTI1B;SUN1;DMPK;AP3D1;HIP1R;PLEKHA3;SYNJ2;DNM1;EPN1;DNM3;CCDC88A;CTTN;ARPC2;DNAJC6;AAK1;AMPH;CHMP4A;VAMP4;VAMP2"
"72","positive regulation of signal transduction by p53 class mediator (GO:1901798)","8/22",0.00110250692383939,0.0677027172276084,0,0,4.95957918050941,33.7755707541506,"HEXIM1;SPRED3;RPS7;UBB;RPL23;CHD5;RPS20;RPL37"
"73","cellular potassium ion homeostasis (GO:0030007)","6/13",0.00110590699431985,0.0677027172276084,0,0,7.43507122113124,50.6111950281218,"SLC12A2;KCNMA1;ATP1A3;ATP1A1;ATP1B2;ATP1B1"
"74","regulation of protein phosphorylation (GO:0001932)","44/266",0.00120980513254284,0.0728223498396223,0,0,1.73042273042273,11.6237616504721,"APP;CEBPB;TFRC;TRAF3IP1;PELI2;PDGFA;HSPB1;CRKL;CAMKK2;MYDGF;FLCN;PAK1;FGF9;THPO;AKT2;NSD1;RB1CC1;FLOT1;NPTN;CHP1;RAC1;SH3GL2;MAPK3;PRNP;HSP90AA1;LIMCH1;INSR;STAT2;IGFBP3;NTRK3;MT3;PTK2;CLIP3;BMP4;CCDC88A;ADAM17;FKBP8;PIN1;TERF2IP;PHIP;TNIK;WDFY2;TARDBP;PPIA"
"75","regulation of phosphoprotein phosphatase activity (GO:0043666)","11/38",0.00122212491339711,0.0728223498396223,0,0,3.53857350800582,23.7337935625843,"FKBP1A;HSP90AB1;PPP1R12A;BOD1L1;MAGI2;PPP1R1B;TSC1;CALM3;CALM1;CALM2;STYXL1"
"76","regulation of axonogenesis (GO:0050770)","13/51",0.00166897483938387,0.0980935631087377,0,0,2.97244446716597,19.0104044592465,"ROBO2;LINGO1;MCF2;THY1;TIAM2;PAK1;CHN1;PLXNA2;PLXNA1;LRRC4C;PAK3;PLXNA4;PLXNA3"
"77","cell morphogenesis involved in neuron differentiation (GO:0048667)","17/76",0.00169467243405956,0.0980935631087377,0,0,2.50544764732566,15.9854219656524,"MEF2A;NTNG1;APP;MEF2C;RAB3A;DCC;LMTK2;MAPK8IP2;ACTB;RAB10;SLITRK2;MAP2;ADGRB1;TMEM106B;APBB1;CNTN4;PAK3"
"78","positive regulation of programmed cell death (GO:0043068)","46/286",0.00171208277522523,0.0980935631087377,0,0,1.67334649555775,10.6592918956678,"HRK;PRR7;TRIO;CSRNP3;RASGRF2;KALRN;CLU;AKAP13;FGD4;FLCN;PNMA1;UBB;TCTN3;C1QBP;UBC;APBB1;RPS27A;DNM1L;CTSD;RBM5;PHLDA3;IP6K2;SNCA;JUN;BAD;MCF2;IGFBP3;PLEKHG5;RPS6;HIP1R;PNMA3;PNMA2;DUSP6;TIAM2;CLIP3;BMP4;DNAJA1;KCNMA1;NF1;CTNNB1;RNPS1;ITGA6;ARHGEF2;ARHGEF7;GPLD1;MAP3K11"
"79","synaptic membrane adhesion (GO:0099560)","6/14",0.00176644164901777,0.0992450423227148,0,0,6.5053242981607,41.2358724018988,"NTNG1;LRFN5;PTPRS;SLITRK2;LRRC4C;PTPRF"
"80","positive regulation of apoptotic process (GO:0043065)","49/310",0.00179933030574151,0.0992450423227148,0,0,1.63954182078511,10.3624629577501,"HRK;PRR7;TRIO;BTG1;CSRNP3;RASGRF2;CLU;AKAP13;FLCN;TCTN3;C1QBP;DNM1L;CTSD;RBM5;PHLDA3;IGFBP3;PLEKHG5;RPS6;DUSP6;TIAM2;CLIP3;KCNMA1;ITGA6;ARHGEF2;ARHGEF7;GPLD1;KALRN;FGD4;PNMA1;UBB;UBC;APBB1;RPS27A;IP6K2;SNCA;SRPK2;PRNP;JUN;BAD;MCF2;HIP1R;PNMA3;PNMA2;BMP4;DNAJA1;NF1;CTNNB1;RNPS1;MAP3K11"
"81","chromatin remodeling (GO:0006338)","21/103",0.0018159850999058,0.0992450423227148,0,0,2.22833596936652,14.0633117553289,"KDM5A;HDAC4;KDM4B;SMARCC2;KDM5D;SMARCD3;CHD8;ATRX;BAZ2A;CHD4;RSF1;CHD3;ARID1A;ARID1B;ACTB;GATAD2B;TAF6L;KAT2A;PAK1;GATAD1;HNRNPC"
"82","negative regulation of protein phosphorylation (GO:0001933)","28/152",0.0018210099508755,0.0992450423227148,0,0,1.96685815289439,12.4076571918502,"TRAF3IP1;GSTP1;TWIST1;HSPB1;THY1;CRKL;SPRED3;CAMK2N1;CHP1;SH3GL2;YWHAG;SNCA;PRNP;DMTN;IGFBP3;NTRK3;TSC2;DGKQ;FKBP8;NF1;TERF2IP;CALM3;ITGB1BP1;CALM1;TARDBP;PPIA;TRIB2;CALM2"
"83","negative regulation of inclusion body assembly (GO:0090084)","5/10",0.00191336698339297,0.101700612780681,0,0,8.67102080309627,54.2709720738755,"DNAJB2;DNAJB1;SORL1;HSPA1B;HSPA1A"
"84","removal of superoxide radicals (GO:0019430)","5/10",0.00191336698339297,0.101700612780681,0,0,8.67102080309627,54.2709720738755,"PRDX2;CCS;PRDX1;SOD2;MT3"
"85","ribosomal small subunit biogenesis (GO:0042274)","11/40",0.00193433700746429,0.101700612780681,0,0,3.2941658719403,20.5819175444174,"RRP7A;RPS25;RPS17;RPS16;RPS27;RPS19;RPS7;RPS6;SNU13;PWP2;RPS24"
"86","nucleotide-excision repair, preincision complex assembly (GO:0006294)","9/29",0.0019707879520068,0.102412225087423,0,0,3.90625302956859,24.3333073118578,"UBB;CETN2;UBC;RPA1;XPC;GTF2H2;RPS27A;MNAT1;RBX1"
"87","long-term memory (GO:0007616)","7/19",0.00207424352362615,0.105338571671423,0,0,5.06101694915254,31.2677661923223,"PRNP;ARC;KAT2A;CALB1;RASGRF1;LDLR;PJA2"
"88","negative regulation of RNA splicing (GO:0033119)","7/19",0.00207424352362615,0.105338571671423,0,0,5.06101694915254,31.2677661923223,"RPS26;PCBP4;U2AF2;C1QBP;RNPS1;SRSF10;RPS13"
"89","regulation of regulated secretory pathway (GO:1903305)","10/35",0.00225044737618158,0.113002801395005,0,0,3.4729388942774,21.1732104228861,"RIMS2;SYT5;SYT4;PREPL;RAB3A;SYT12;RAB15;SYT15;SYN1;SYT7"
"90","regulation of synapse assembly (GO:0051963)","12/47",0.00244868869888358,0.119330522159044,0,0,2.97803051317614,17.9045228616642,"ROBO2;APP;SETD5;MEF2C;LRFN5;CUX2;CLSTN2;SLITRK2;DLG5;CLSTN1;IL1RAP;SNCA"
"91","negative regulation of supramolecular fiber organization (GO:1902904)","16/72",0.00245656926351131,0.119330522159044,0,0,2.48360200111173,14.923938373528,"SMAD4;HIP1R;CLU;TUBB4A;CAMSAP1;CLIP3;NAV3;ATXN7;MAP2;STMN1;ARHGEF2;PFN1;CRYAB;TRIM54;LDLR;SNCA"
"92","positive regulation of secretion by cell (GO:1903532)","16/72",0.00245656926351131,0.119330522159044,0,0,2.48360200111173,14.923938373528,"SLC12A2;RAB3A;ATP6AP1;KCNB1;CADPS;FRMD4A;BAIAP3;ADAM8;ATP13A2;APBB1;DNM1L;PPIA;APBB3;MYH10;EXOC1;SNCA"
"93","regulation of catecholamine secretion (GO:0050433)","9/30",0.00255996982469746,0.123016184371752,0,0,3.72003323869538,22.2002648455206,"CHGA;SYT5;SYT4;HRH3;SYT12;KCNB1;SYT15;SYT7;SNCA"
"94","cellular sodium ion homeostasis (GO:0006883)","6/15",0.00268772708143989,0.127781407733563,0,0,5.78218780251694,34.2251130285006,"SLC12A2;ATP1A3;ATP1A1;ATP1B2;ATP1B1;SLC8A1"
"95","negative regulation of phosphorylation (GO:0042326)","18/86",0.00276107884856921,0.129886961834271,0,0,2.30167821753823,13.5617959957351,"CDKN1C;HDAC4;PRNP;TRAF3IP1;IGFBP3;NTRK3;DYNLL1;CRKL;BMP4;NCOR1;FKBP8;CHP1;TERF2IP;MAPT;INHA;TARDBP;PPIA;SH3GL2"
"96","cAMP-mediated signaling (GO:0019933)","8/25",0.00281123642303358,0.129943345319928,0,0,4.08367533059736,23.9880433805676,"RIMS2;ADCYAP1;GAL;DGKQ;ADCY2;AKAP6;ADCY1;PDE7A"
"97","establishment of protein localization to plasma membrane (GO:0061951)","10/36",0.00283101709725961,0.129943345319928,0,0,3.33917779601582,19.5913542713148,"BBS2;NSF;RAB10;MACF1;GOLGA4;PREPL;RAB26;GCC2;VAMP4;VAMP2"
"98","insulin receptor signaling pathway (GO:0008286)","16/73",0.00284950723682098,0.129943345319928,0,0,2.43989350808929,14.2992623381164,"ATP6V1G2;ATP6AP1;INSR;SORBS1;AKT2;ATP6V1B2;PHIP;ZNF106;AP3S1;ATP6V1E1;ATP6V0D1;PDK2;GPLD1;BCAR1;PTPN2;ATP6V1F"
"99","maintenance of protein location in nucleus (GO:0051457)","7/20",0.00290859396306545,0.131298044655954,0,0,4.67144719687093,27.281650985998,"SUN1;ARL2;CHCHD10;RANGAP1;SUPT7L;SYNE1;SKP1"
"100","long-term synaptic depression (GO:0060292)","4/7",0.00310665633216903,0.134792690761781,0,0,11.5570599613153,66.7328711536596,"PRRT1;SLC24A2;ARF1;SHANK2"
"101","modulation by symbiont of host apoptotic process (GO:0052150)","4/7",0.00310665633216903,0.134792690761781,0,0,11.5570599613153,66.7328711536596,"SFPQ;RNF213;MAPK1;MAPK3"
"102","modulation by symbiont of host defense response (GO:0052031)","4/7",0.00310665633216903,0.134792690761781,0,0,11.5570599613153,66.7328711536596,"UBB;UBC;RPS27A;B2M"
"103","response to host defenses (GO:0052200)","4/7",0.00310665633216903,0.134792690761781,0,0,11.5570599613153,66.7328711536596,"UBB;UBC;RPS27A;B2M"
"104","cellular response to superoxide (GO:0071451)","5/11",0.0032098196121833,0.13661603663664,0,0,7.22544750846638,41.4851997822818,"PRDX2;CCS;PRDX1;SOD2;MT3"
"105","hepatocyte growth factor receptor signaling pathway (GO:0048012)","5/11",0.0032098196121833,0.13661603663664,0,0,7.22544750846638,41.4851997822818,"NRP1;PAK1;STMN1;RAC1;BCAR1"
"106","positive regulation of RNA splicing (GO:0033120)","9/31",0.00328040225277,0.138302996864426,0,0,3.55074251971974,20.309498808827,"RBM3;DAZAP1;U2AF2;TRA2B;NCL;TRA2A;CIRBP;HSPA1A;ZPR1"
"107","regulation of mitotic cell cycle phase transition (GO:1901990)","32/188",0.00335310299722767,0.140046890603836,0,0,1.78702865761689,10.1822553583943,"CEP57;YWHAE;DYNC1I2;PSMD12;CETN2;SSNA1;CEP164;XPC;PKD1;ANAPC11;PSMD8;PSMD6;PCM1;PSMD7;UBB;PPP2R1A;PRKAR2B;UBC;PCNT;RPS27A;YWHAG;SKP1;OFD1;HSP90AA1;TUBB;DYNLL1;TUBB4B;TUBB4A;TUBA4A;ID2;CDC16;PAFAH1B1"
"108","negative regulation of protein modification process (GO:0031400)","17/81",0.00346456337625325,0.142209336283111,0,0,2.30906326034063,13.0812328257204,"PPP1R16B;BEX4;PRNP;TRAF3IP1;IGFBP3;NTRK3;ARPP19;CRKL;FXYD1;FKBP8;CHP1;TERF2IP;MAPT;TPPP;TARDBP;PPIA;SH3GL2"
"109","glutamate receptor signaling pathway (GO:0007215)","10/37",0.00352515790675379,0.142209336283111,0,0,3.21532492725509,18.1596087365596,"GRM3;APP;GRIA2;GRIN2A;HOMER1;KCNB1;PTK2B;GRIN2B;GRIA3;GRIN1"
"110","regulation of transport (GO:0051049)","10/37",0.00352515790675379,0.142209336283111,0,0,3.21532492725509,18.1596087365596,"DNAJA1;NRP1;MBTPS1;ICA1L;MYO6;ICA1;ACTB;VAMP2;ACTG1;SNCA"
"111","response to unfolded protein (GO:0006986)","12/49",0.0035600718738593,0.142209336283111,0,0,2.81674101285752,15.8807141304487,"DNAJB2;DNAJA1;DNAJB1;HSP90AA1;HSP90AB1;HSPB8;DNAJB4;HSPB1;HSPB3;TM7SF3;HSPA1B;HSPA1A"
"112","negative regulation of transforming growth factor beta receptor signaling pathway (GO:0030512)","15/68",0.00356398426129075,0.142209336283111,0,0,2.45938855816769,13.8632687941985,"ZNF451;WFIKKN1;SPRED3;FKBP1A;ADAM17;UBB;PEG10;ADAMTSL2;UBC;PIN1;SPRY1;STUB1;RPS27A;FBN1;HSPA1A"
"113","negative regulation of macroautophagy (GO:0016242)","8/26",0.00369687399748787,0.14563528317169,0,0,3.85658914728682,21.5979315642091,"NRBP2;RUBCN;FEZ1;TSC2;TSC1;CHMP4A;LZTS1;UBQLN4"
"114","regulation of protein ubiquitination (GO:0031396)","21/109",0.00371501953044812,0.14563528317169,0,0,2.07570586410177,11.6143451098198,"PRR7;HSP90AA1;NDFIP1;HSP90AB1;FBXW7;USP4;MYCBP2;UBE3A;HSPBP1;UBE2L3;DNAJB2;DNAJA1;FKBP1A;UBB;U2AF2;ADGRB1;CHP1;STUB1;VPS28;HSPA1B;HSPA1A"
"115","negative regulation of kinase activity (GO:0033673)","14/62",0.00382545380435998,0.148660461318998,0,0,2.53401360544218,14.1045178296711,"CDKN1C;GSTP1;HSPB1;TSC2;THY1;CAMK2N1;NF1;CHP1;ITGB1BP1;MAPT;PPIA;TRIB2;YWHAG;SNCA"
"116","positive regulation of phosphatase activity (GO:0010922)","7/21",0.00397733487682008,0.152301374070219,0,0,4.33753026634383,23.974151406241,"MEF2C;HSP90AB1;MAGI2;CALM3;CALM1;CALM2;GPLD1"
"117","cellular response to metal ion (GO:0071248)","24/131",0.00398730381879964,0.152301374070219,0,0,1.95177424065421,10.7828500626084,"CPNE9;MEF2A;SYT5;SLC12A2;PRNP;SYT4;MEF2C;JUN;DMTN;HPCA;SYT15;FOS;ADCY1;MT3;SYT7;NEUROD2;SYT12;CPNE1;MAPK1;ATP13A2;B2M;GPLD1;MAPK3;SNCA"
"118","cellular protein-containing complex assembly (GO:0034622)","29/168",0.00412147459214496,0.154594064512394,0,0,1.81662951577064,9.97610140611873,"HSP90AB1;CLTB;ARL2;CLTA;COX7A2;CLU;CENPC;TESPA1;POGZ;AP2S1;SNCA;SMAD1;UVRAG;SMAD4;HSP90AA1;GPX4;DNAAF1;PTGES3;HIP1R;PILRB;MAPK8IP2;FKBP1A;CALY;PTGES3L;CHMP4A;MAPT;VAMP4;VAMP2;HSPA1A"
"119","positive regulation of protein phosphorylation (GO:0001934)","55/371",0.00413776203946822,0.154594064512394,0,0,1.51977181300716,8.33990011638401,"APP;NRP1;HSP90AB1;TFRC;CRKL;MYDGF;FLCN;RPS6KA5;FGF9;AKT2;RB1CC1;FLOT1;NPTN;RAC1;HSP90AA1;LIMCH1;MIF;CLIP3;ADCYAP1;ADAM17;HAX1;DGKQ;CHI3L1;TERF2IP;MAPRE3;ARHGEF2;TNIK;WDFY2;CACUL1;PPIA;PELI2;PDGFA;CAMKK2;PAK1;THPO;PDCD10;DDRGK1;MAPK1;PTK2B;MAPK3;SNCA;PRNP;SMAD4;INSR;NTRK3;MT3;PTK2;BMP4;CAPRIN2;NEK10;PIN1;CALM3;CALM1;INHA;CALM2"
"120","regulation of intracellular protein transport (GO:0033157)","9/32",0.00415110488733212,0.154594064512394,0,0,3.39617273282893,18.6259043333264,"BMP4;PCM1;PDCD10;GCC2;ATP13A2;ZFAND1;PCNT;OAZ1;VAMP2"
"121","negative regulation of ERK1 and ERK2 cascade (GO:0070373)","12/50",0.00425115634108201,0.155724735149963,0,0,2.74246295350026,14.9753951685073,"SPRED3;FLCN;SMAD4;CAMK2N1;LMO3;GSTP1;WNK2;PIN1;ITGB1BP1;SPRY1;DUSP6;PTPN2"
"122","ribosome assembly (GO:0042255)","12/50",0.00425115634108201,0.155724735149963,0,0,2.74246295350026,14.9753951685073,"RRP7A;RPL3;RPS27;RPS19;RPL10;C1QBP;RPL24;RPL23A;DHX29;PWP2;RSL24D1;RPL6"
"123","neurotransmitter secretion (GO:0007269)","11/44",0.00436115837862667,0.158455421090102,0,0,2.89422610383309,15.7301697367026,"RIMS2;SNAP25;RAB3A;UNC13A;HRH3;NRXN2;LIN7C;SYN2;SYN1;VAMP2;SNCA"
"124","regulation of phosphorylation (GO:0042325)","23/125",0.0045018614177079,0.162248537707553,0,0,1.96173169121236,10.5997548512761,"CDKN1C;APP;NRP1;POM121;DSCAM;NUP210;PGAM1;PTGES3;STAT2;HSPB1;MIF;DYNLL1;SLC2A6;PTK2;BMP4;CCDC88A;FLCN;POM121C;NUP50;PIN1;PHIP;ITGA6;INHA"
"125","regulation of cellular response to stress (GO:0080135)","22/118",0.00457954897307722,0.163358533264343,0,0,1.99341463414634,10.7368397267386,"YWHAE;POM121;HSP90AA1;CEBPB;HSP90AB1;NUP210;HSPB8;PTGES3;RPA1;VASH1;NPAS2;DNAJB1;POM121C;NUP50;MAPK1;MAPT;FKBP4;CRYAB;CAMK2G;HSPA1B;MAPK3;HSPA1A"
"126","mitochondrial respiratory chain complex assembly (GO:0033108)","18/90",0.00460576755231758,0.163358533264343,0,0,2.17332035053554,11.6934326675214,"NDUFA13;NDUFB7;NDUFA11;PET100;NDUFA12;NDUFB11;COX18;NDUFA3;UQCC1;NDUFA10;NDUFA1;NDUFC2;NDUFC1;NDUFS7;NDUFS5;NDUFAF3;SDHAF4;COX14"
"127","positive regulation of cell junction assembly (GO:1901890)","13/57",0.00477328276640369,0.164444311743745,0,0,2.56625016557022,13.7158911506746,"NRP1;CLSTN2;CLSTN1;TSC1;IL1RAP;THY1;CUX2;SLITRK2;DLG5;FLOT1;NPHP4;RAC1;MAP4K4"
"128","calcium-ion regulated exocytosis (GO:0017156)","8/27",0.00478356691131951,0.164444311743745,0,0,3.65340677274582,19.5185770195211,"RIMS2;SYT5;SYT4;SYT12;SDF4;SYT15;SYT7;VAMP2"
"129","presynaptic endocytosis (GO:0140238)","8/27",0.00478356691131951,0.164444311743745,0,0,3.65340677274582,19.5185770195211,"NLGN4Y;SYT5;CANX;AMPH;SYNJ2;SNCB;VAMP2;SNCA"
"130","protein peptidyl-prolyl isomerization (GO:0000413)","8/27",0.00478356691131951,0.164444311743745,0,0,3.65340677274582,19.5185770195211,"FKBP1A;PPIL2;PPWD1;PIN1;PPIG;FKBP4;PPIA;NKTR"
"131","positive regulation of intracellular protein transport (GO:0090316)","26/148",0.00502759391074296,0.16664125501344,0,0,1.85470249827733,9.81659489817306,"YWHAE;MTCL1;ZFAND1;OAZ1;UBE2L3;NPEPPS;UBL5;PCM1;PDCD10;AKT2;CHP1;PCNT;YWHAG;YWHAH;PRNP;SEC16B;TCAF1;FBXW7;BAD;KCNB1;SORL1;TOMM7;ITGB1BP1;VAMP2;RAN;ZPR1"
"132","mitochondrial electron transport, ubiquinol to cytochrome c (GO:0006122)","5/12",0.00503643708241102,0.16664125501344,0,0,6.19289515515931,32.7669573903095,"UQCRB;UQCR11;CYC1;UQCR10;UQCRH"
"133","mitochondrion distribution (GO:0048311)","5/12",0.00503643708241102,0.16664125501344,0,0,6.19289515515931,32.7669573903095,"MEF2A;MSTO1;MAPT;DNM1L;TRAK1"
"134","morphogenesis of a polarized epithelium (GO:0001738)","5/12",0.00503643708241102,0.16664125501344,0,0,6.19289515515931,32.7669573903095,"RAB10;AHI1;TRAF3IP1;ACTB;ACTG1"
"135","regulation of protein modification process (GO:0031399)","12/51",0.00504567538976682,0.16664125501344,0,0,2.67199402539208,14.1327742884641,"SPRED3;PPP1R16B;FLCN;CCDC88A;STAT2;ASPSCR1;HSPB1;PIN1;PHIP;MT3;PTK2;PUM3"
"136","microtubule bundle formation (GO:0001578)","11/45",0.00524231597577288,0.16664125501344,0,0,2.80894482975141,14.7497465434713,"CFAP74;CLIP1;TPPP3;TTLL3;MTCL1;DCX;CFAP46;CHP1;NAV1;TPPP;GAS8"
"137","negative regulation of protein dephosphorylation (GO:0035308)","7/22",0.00531892502395596,0.16664125501344,0,0,4.04813559322034,21.1979975034281,"PPP1R16B;YWHAE;FKBP1A;BOD1L1;PPP1R1B;ARPP19;STYXL1"
"138","nucleotide-excision repair, DNA duplex unwinding (GO:0000717)","7/22",0.00531892502395596,0.16664125501344,0,0,4.04813559322034,21.1979975034281,"UBB;CETN2;UBC;XPC;GTF2H2;RPS27A;RBX1"
